Selection;View;Channel;Begin Time (s);End Time (s);Low Freq (Hz);High Freq (Hz);Delta Time (s);Peak Freq (Hz);total_elements;note;singing;ID;nombre_archivo
17;Waveform 1;1;77.0002784;77.14257989;911.2;1731.2;0.142;NA;4;a;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
17;Spectrogram 1;1;77.0002784;77.14257989;911.2;1731.2;0.142;1636.5;4;a;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
18;Waveform 1;1;77.33015913;77.70531761;820;1867.9;0.375;NA;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
18;Spectrogram 1;1;77.33015913;77.70531761;820;1867.9;0.375;1636.5;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
19;Waveform 1;1;77.89289685;78.21630932;592.3;1822.3;0.323;NA;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
19;Spectrogram 1;1;77.89289685;78.21630932;592.3;1822.3;0.323;1464.3;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
20;Waveform 1;1;78.32626957;78.66908679;637.8;1913.4;0.343;NA;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
20;Spectrogram 1;1;78.32626957;78.66908679;637.8;1913.4;0.343;1722.7;4;d;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
21;Waveform 1;1;77.0002784;78.66908679;592.3;1913.4;1.669;NA;4;t;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
21;Spectrogram 1;1;77.0002784;78.66908679;592.3;1913.4;1.669;1722.7;4;t;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
22;Waveform 1;1;77.14257989;77.31722263;592.3;1913.4;0.175;NA;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
22;Spectrogram 1;1;77.14257989;77.31722263;592.3;1913.4;0.175;1464.3;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
23;Waveform 1;1;77.71825411;77.89289685;546.7;1913.4;0.175;NA;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
23;Spectrogram 1;1;77.71825411;77.89289685;546.7;1913.4;0.175;1464.3;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
24;Waveform 1;1;78.23571407;78.32626957;592.3;1913.4;0.091;NA;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
24;Spectrogram 1;1;78.23571407;78.32626957;592.3;1913.4;0.091;1464.3;0;cad;3;ML379312001;ML379312001_cundinamarca_2021_MacaulayLibrary.Table.33.selections.txt
1;Waveform 1;1;2.474210443;2.552138331;1265.1;1743.8;0.078;NA;4;a;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
1;Spectrogram 1;1;2.474210443;2.552138331;1265.1;1743.8;0.078;1636.5;4;a;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
2;Waveform 1;1;2.766440023;3.149585472;1025.8;1880.6;0.383;NA;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
2;Spectrogram 1;1;2.766440023;3.149585472;1025.8;1880.6;0.383;1722.7;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
3;Waveform 1;1;3.357393174;3.721056651;854.8;1709.6;0.364;NA;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
3;Spectrogram 1;1;3.357393174;3.721056651;854.8;1709.6;0.364;1464.3;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
4;Waveform 1;1;3.863924446;4.169142007;854.8;1743.8;0.305;NA;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
4;Spectrogram 1;1;3.863924446;4.169142007;854.8;1743.8;0.305;1722.7;4;d;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
5;Waveform 1;1;2.461222462;4.169142007;889;1880.6;1.708;NA;4;t;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
5;Spectrogram 1;1;2.461222462;4.169142007;889;1880.6;1.708;1722.7;4;t;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
6;Waveform 1;1;2.565126313;2.766440023;889;1914.8;0.201;NA;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
6;Spectrogram 1;1;2.565126313;2.766440023;889;1914.8;0.201;1033.6;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
7;Waveform 1;1;3.156079463;3.357393174;889;1880.6;0.201;NA;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
7;Spectrogram 1;1;3.156079463;3.357393174;889;1880.6;0.201;1636.5;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
8;Waveform 1;1;3.721056651;3.863924446;854.8;1880.6;0.143;NA;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
8;Spectrogram 1;1;3.721056651;3.863924446;854.8;1880.6;0.143;1464.3;0;cad;1;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
9;Waveform 1;1;54.06662623;54.17053008;1230.9;1812.2;0.104;NA;4;a;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
9;Spectrogram 1;1;54.06662623;54.17053008;1230.9;1812.2;0.104;1636.5;4;a;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
10;Waveform 1;1;54.37833778;54.76797722;1128.3;1812.2;0.39;NA;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
10;Spectrogram 1;1;54.37833778;54.76797722;1128.3;1812.2;0.39;1636.5;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
11;Waveform 1;1;54.96279694;55.3394484;889;1709.6;0.377;NA;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
11;Spectrogram 1;1;54.96279694;55.3394484;889;1709.6;0.377;1464.3;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
12;Waveform 1;1;55.46932821;55.79402775;854.8;1949;0.325;NA;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
12;Spectrogram 1;1;55.46932821;55.79402775;854.8;1949;0.325;1636.5;4;d;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
13;Waveform 1;1;54.06662623;55.79402775;820.6;1949;1.727;NA;4;t;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
13;Spectrogram 1;1;54.06662623;55.79402775;820.6;1949;1.727;1636.5;4;t;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
14;Waveform 1;1;54.17053008;54.37833778;820.6;1983.2;0.208;NA;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
14;Spectrogram 1;1;54.17053008;54.37833778;820.6;1983.2;0.208;1033.6;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
15;Waveform 1;1;54.77447121;54.96279694;820.6;1983.2;0.188;NA;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
15;Spectrogram 1;1;54.77447121;54.96279694;820.6;1983.2;0.188;1636.5;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
16;Waveform 1;1;55.35243638;55.46932821;786.4;1914.8;0.117;NA;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
16;Spectrogram 1;1;55.35243638;55.46932821;786.4;1914.8;0.117;1464.3;0;cad;2;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
17;Waveform 1;1;106.7041472;106.7950631;1265.1;1778;0.091;NA;4;a;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
17;Spectrogram 1;1;106.7041472;106.7950631;1265.1;1778;0.091;1550.4;4;a;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
18;Waveform 1;1;106.9963768;107.3860163;1230.9;1846.4;0.39;NA;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
18;Spectrogram 1;1;106.9963768;107.3860163;1230.9;1846.4;0.39;1722.7;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
19;Waveform 1;1;107.58733;107.9509934;854.8;1709.6;0.364;NA;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
19;Spectrogram 1;1;107.58733;107.9509934;854.8;1709.6;0.364;1464.3;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
20;Waveform 1;1;108.0808733;108.4055728;923.2;1846.4;0.325;NA;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
20;Spectrogram 1;1;108.0808733;108.4055728;923.2;1846.4;0.325;1636.5;4;d;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
21;Waveform 1;1;106.7041472;108.4055728;854.8;1846.4;1.701;NA;4;t;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
21;Spectrogram 1;1;106.7041472;108.4055728;854.8;1846.4;1.701;1636.5;4;t;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
22;Waveform 1;1;106.8080511;106.9963768;854.8;1812.2;0.188;NA;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
22;Spectrogram 1;1;106.8080511;106.9963768;854.8;1812.2;0.188;1033.6;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
23;Waveform 1;1;107.3925102;107.58733;854.8;1846.4;0.195;NA;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
23;Spectrogram 1;1;107.3925102;107.58733;854.8;1846.4;0.195;1636.5;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
24;Waveform 1;1;107.9509934;108.0808733;820.6;1846.4;0.13;NA;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
24;Spectrogram 1;1;107.9509934;108.0808733;820.6;1846.4;0.13;1550.4;0;cad;3;ML381022231;ML381022231_boyaca_2021_MacaulayLibrary.Table.29.selections.txt
1;Waveform 1;1;4.054939352;4.157837316;1031.1;1824.3;0.103;NA;4;a;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
1;Spectrogram 1;1;4.054939352;4.157837316;1031.1;1824.3;0.103;1636.5;4;a;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
2;Waveform 1;1;4.333369136;4.726802526;1070.8;1903.6;0.393;NA;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
2;Spectrogram 1;1;4.333369136;4.726802526;1070.8;1903.6;0.393;1722.7;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
3;Waveform 1;1;4.902334346;5.362348771;753.5;1705.3;0.46;NA;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
3;Spectrogram 1;1;4.902334346;5.362348771;753.5;1705.3;0.46;1550.4;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
4;Waveform 1;1;5.441035449;5.810257554;832.8;1745;0.369;NA;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
4;Spectrogram 1;1;5.441035449;5.810257554;832.8;1745;0.369;1636.5;4;d;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
5;Waveform 1;1;4.048886531;5.816310375;753.5;1943.3;1.767;NA;4;t;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
5;Spectrogram 1;1;4.048886531;5.816310375;753.5;1943.3;1.767;1636.5;4;t;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
6;Waveform 1;1;4.163890137;4.327316315;753.5;1943.3;0.163;NA;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
6;Spectrogram 1;1;4.163890137;4.327316315;753.5;1943.3;0.163;947.5;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
7;Waveform 1;1;4.726802526;4.902334346;753.5;1943.3;0.176;NA;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
7;Spectrogram 1;1;4.726802526;4.902334346;753.5;1943.3;0.176;1636.5;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
8;Waveform 1;1;5.368401593;5.434982628;753.5;1943.3;0.067;NA;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
8;Spectrogram 1;1;5.368401593;5.434982628;753.5;1943.3;0.067;1636.5;0;cad;1;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
9;Waveform 1;1;19.9422361;20.03302842;936.1;1872.2;0.091;NA;4;a;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
9;Spectrogram 1;1;19.9422361;20.03302842;936.1;1872.2;0.091;1550.4;4;a;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
10;Waveform 1;1;20.21461306;20.6504162;1300.1;1924.2;0.436;NA;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
10;Spectrogram 1;1;20.21461306;20.6504162;1300.1;1924.2;0.436;1722.7;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
11;Waveform 1;1;20.77752545;21.20122294;988.1;2028.2;0.424;NA;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
11;Spectrogram 1;1;20.77752545;21.20122294;988.1;2028.2;0.424;1550.4;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
12;Waveform 1;1;21.31622655;21.6975543;780.1;1664.2;0.381;NA;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
12;Spectrogram 1;1;21.31622655;21.6975543;780.1;1664.2;0.381;1636.5;4;d;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
13;Waveform 1;1;19.93618327;21.70360712;832.1;1976.2;1.767;NA;4;t;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
13;Spectrogram 1;1;19.93618327;21.70360712;832.1;1976.2;1.767;1550.4;4;t;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
14;Waveform 1;1;20.03908124;20.20856024;832.1;1976.2;0.169;NA;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
14;Spectrogram 1;1;20.03908124;20.20856024;832.1;1976.2;0.169;1636.5;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
15;Waveform 1;1;20.65646902;20.77147262;832.1;1976.2;0.115;NA;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
15;Spectrogram 1;1;20.65646902;20.77147262;832.1;1976.2;0.115;1636.5;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
16;Waveform 1;1;21.20122294;21.31017373;780.1;1924.2;0.109;NA;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
16;Spectrogram 1;1;21.20122294;21.31017373;780.1;1924.2;0.109;1464.3;0;cad;2;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
17;Waveform 1;1;45.75839427;45.8794507;936.1;1924.2;0.121;NA;4;a;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
17;Spectrogram 1;1;45.75839427;45.8794507;936.1;1924.2;0.121;1636.5;4;a;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
18;Waveform 1;1;46.03077123;46.44841591;1196.1;1872.2;0.418;NA;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
18;Spectrogram 1;1;46.03077123;46.44841591;1196.1;1872.2;0.418;1722.7;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
19;Waveform 1;1;46.61184208;47.0415924;832.1;1768.2;0.43;NA;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
19;Spectrogram 1;1;46.61184208;47.0415924;832.1;1768.2;0.43;1550.4;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
20;Waveform 1;1;47.15054319;47.59845197;780.1;1872.2;0.448;NA;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
20;Spectrogram 1;1;47.15054319;47.59845197;780.1;1872.2;0.448;1636.5;4;d;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
21;Waveform 1;1;45.75839427;47.59845197;728.1;1924.2;1.84;NA;4;t;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
21;Spectrogram 1;1;45.75839427;47.59845197;728.1;1924.2;1.84;1636.5;4;t;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
22;Waveform 1;1;45.89155634;46.01866559;728.1;1924.2;0.127;NA;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
22;Spectrogram 1;1;45.89155634;46.01866559;728.1;1924.2;0.127;1636.5;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
23;Waveform 1;1;46.45446873;46.60578926;728.1;1924.2;0.151;NA;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
23;Spectrogram 1;1;46.45446873;46.60578926;728.1;1924.2;0.151;1722.7;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
24;Waveform 1;1;47.05369804;47.15054319;780.1;1924.2;0.097;NA;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
24;Spectrogram 1;1;47.05369804;47.15054319;780.1;1924.2;0.097;1464.3;0;cad;3;ML391643051;ML391643051_cundinamarca_2021_MacaulayLibrary.Table.32.selections.txt
1;Waveform 1;1;1.730306599;2.129238399;941.2;1882.3;0.399;NA;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
1;Spectrogram 1;1;1.730306599;2.129238399;941.2;1882.3;0.399;1636.5;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
2;Waveform 1;1;2.263817801;2.638717564;851.5;1792.7;0.375;NA;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
2;Spectrogram 1;1;2.263817801;2.638717564;851.5;1792.7;0.375;1550.4;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
3;Waveform 1;1;2.710813672;3.162615951;941.2;1837.5;0.452;NA;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
3;Spectrogram 1;1;2.710813672;3.162615951;941.2;1837.5;0.452;1722.7;3;d;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
4;Waveform 1;1;1.730306599;3.167422358;738.8;1724.8;1.437;NA;3;t;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
4;Spectrogram 1;1;1.730306599;3.167422358;738.8;1724.8;1.437;1722.7;3;t;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
5;Waveform 1;1;2.138851213;2.268624208;941.2;1882.3;0.13;NA;0;cad;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
5;Spectrogram 1;1;2.138851213;2.268624208;941.2;1882.3;0.13;1636.5;0;cad;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
6;Waveform 1;1;2.643523971;2.706007265;1030.8;1837.5;0.062;NA;0;cad;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
6;Spectrogram 1;1;2.643523971;2.706007265;1030.8;1837.5;0.062;1464.3;0;cad;1;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
11;Waveform 1;1;49.45435451;49.83406068;795.3;1810.1;0.38;NA;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
11;Spectrogram 1;1;49.45435451;49.83406068;795.3;1810.1;0.38;1636.5;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
12;Waveform 1;1;49.9806561;50.36997509;685.6;1837.5;0.389;NA;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
12;Spectrogram 1;1;49.9806561;50.36997509;685.6;1837.5;0.389;1550.4;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
13;Waveform 1;1;50.42524877;50.74727806;905;1892.4;0.322;NA;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
13;Spectrogram 1;1;50.42524877;50.74727806;905;1892.4;0.322;1636.5;3;d;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
14;Waveform 1;1;49.45195131;50.74727806;685.6;1892.4;1.295;NA;3;t;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
14;Spectrogram 1;1;49.45195131;50.74727806;685.6;1892.4;1.295;1550.4;3;t;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
15;Waveform 1;1;49.83165748;49.9806561;636.4;1815.7;0.149;NA;0;cad;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
15;Spectrogram 1;1;49.83165748;49.9806561;636.4;1815.7;0.149;1636.5;0;cad;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
16;Waveform 1;1;50.37237829;50.42765198;685.6;1892.4;0.055;NA;0;cad;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
16;Spectrogram 1;1;50.37237829;50.42765198;685.6;1892.4;0.055;1550.4;0;cad;2;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
17;Waveform 1;1;77.73722922;77.80692212;514.6;1400.5;0.07;NA;4;a;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
17;Spectrogram 1;1;77.73722922;77.80692212;514.6;1400.5;0.07;1378.1;4;a;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
18;Waveform 1;1;78.01119443;78.39811021;885.9;1870.3;0.387;NA;4;d;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
18;Spectrogram 1;1;78.01119443;78.39811021;885.9;1870.3;0.387;1636.5;4;d;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
19;Waveform 1;1;78.53268962;78.90999258;787.5;1821.1;0.377;NA;4;d;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
19;Spectrogram 1;1;78.53268962;78.90999258;787.5;1821.1;0.377;1636.5;4;d;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
20;Waveform 1;1;78.97968549;79.33535962;935.2;1870.3;0.356;NA;4;d;3;ML391643061;ML391643061_cundinamarca_2021_MacaulayLibrary.Table.28.selections.txt
